ProductKey,Product Name,Subcategory,Category,Color,ProductFamily,BrandKey
948,A. Datum All in One Digital Camera M200 Black,Digital Cameras,Cameras and camcorders,Black,A. Datum All in One Digital Camera M200,1
949,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Black,Digital Cameras,Cameras and camcorders,Black,A. Datum Interchangeable lens Non-SLR Digital Camera X250,1
950,A. Datum Super-zoom Digital Camera X300 Black,Digital Cameras,Cameras and camcorders,Black,A. Datum Super-zoom Digital Camera X300,1
951,A. Datum Consumer Digital Camera E100 Black,Digital Cameras,Cameras and camcorders,Black,A. Datum Consumer Digital Camera E100,1
952,A. Datum Consumer Digital Camera M300 Black,Digital Cameras,Cameras and camcorders,Black,A. Datum Consumer Digital Camera M300,1
953,A. Datum Advanced Digital Camera M300 Black,Digital Cameras,Cameras and camcorders,Black,A. Datum Advanced Digital Camera M300,1
954,A. Datum Bridge Digital Camera M300 Black,Digital Cameras,Cameras and camcorders,Black,A. Datum Bridge Digital Camera M300,1
955,A. Datum SLR-like Digital Camera M400 Black,Digital Cameras,Cameras and camcorders,Black,A. Datum SLR-like Digital Camera M400,1
956,A. Datum Point Shoot Digital Camera M500 Black,Digital Cameras,Cameras and camcorders,Black,A. Datum Point Shoot Digital Camera M500,1
957,A. Datum Full Frame Digital Camera X300 Black,Digital Cameras,Cameras and camcorders,Black,A. Datum Full Frame Digital Camera X300,1
958,A. Datum Compact Digital Camera M200 Grey,Digital Cameras,Cameras and camcorders,Grey,A. Datum Compact Digital Camera M200,1
959,A. Datum Rangefinder Digital Camera X200 Grey,Digital Cameras,Cameras and camcorders,Grey,A. Datum Rangefinder Digital Camera X200,1
960,A. Datum Slim Digital Camera M180 Grey,Digital Cameras,Cameras and camcorders,Grey,A. Datum Slim Digital Camera M180,1
961,A. Datum Ultra Compact Digital Camera M190 Grey,Digital Cameras,Cameras and camcorders,Grey,A. Datum Ultra Compact Digital Camera M190,1
962,A. Datum All in One Digital Camera M200 Grey,Digital Cameras,Cameras and camcorders,Grey,A. Datum All in One Digital Camera M200,1
963,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Grey,Digital Cameras,Cameras and camcorders,Grey,A. Datum Interchangeable lens Non-SLR Digital Camera X250,1
964,A. Datum Super-zoom Digital Camera X300 Grey,Digital Cameras,Cameras and camcorders,Grey,A. Datum Super-zoom Digital Camera X300,1
965,A. Datum Consumer Digital Camera E100 Grey,Digital Cameras,Cameras and camcorders,Grey,A. Datum Consumer Digital Camera E100,1
966,A. Datum Consumer Digital Camera M300 Grey,Digital Cameras,Cameras and camcorders,Grey,A. Datum Consumer Digital Camera M300,1
967,A. Datum Advanced Digital Camera M300 Grey,Digital Cameras,Cameras and camcorders,Grey,A. Datum Advanced Digital Camera M300,1
968,A. Datum Bridge Digital Camera M300 Grey,Digital Cameras,Cameras and camcorders,Grey,A. Datum Bridge Digital Camera M300,1
969,A. Datum SLR-like Digital Camera M400 Grey,Digital Cameras,Cameras and camcorders,Grey,A. Datum SLR-like Digital Camera M400,1
970,A. Datum Point n' Shoot Digital Camera M500 Grey,Digital Cameras,Cameras and camcorders,Grey,A. Datum Point n' Shoot Digital Camera M500,1
971,A. Datum Full Frame Digital Camera X300 Grey,Digital Cameras,Cameras and camcorders,Grey,A. Datum Full Frame Digital Camera X300,1
972,A. Datum Compact Digital Camera M200 Pink,Digital Cameras,Cameras and camcorders,Pink,A. Datum Compact Digital Camera M200,1
973,A. Datum Rangefinder Digital Camera X200 Pink,Digital Cameras,Cameras and camcorders,Pink,A. Datum Rangefinder Digital Camera X200,1
974,A. Datum Slim Digital Camera M180 Pink,Digital Cameras,Cameras and camcorders,Pink,A. Datum Slim Digital Camera M180,1
975,A. Datum Ultra Compact Digital Camera M190 Pink,Digital Cameras,Cameras and camcorders,Pink,A. Datum Ultra Compact Digital Camera M190,1
976,A. Datum All in One Digital Camera M200 Pink,Digital Cameras,Cameras and camcorders,Pink,A. Datum All in One Digital Camera M200,1
977,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Pink,Digital Cameras,Cameras and camcorders,Pink,A. Datum Interchangeable lens Non-SLR Digital Camera X250,1
978,A. Datum Super-zoom Digital Camera X300 Pink,Digital Cameras,Cameras and camcorders,Pink,A. Datum Super-zoom Digital Camera X300,1
979,A. Datum Consumer Digital Camera E100 Pink,Digital Cameras,Cameras and camcorders,Pink,A. Datum Consumer Digital Camera E100,1
980,A. Datum Consumer Digital Camera M300 Pink,Digital Cameras,Cameras and camcorders,Pink,A. Datum Consumer Digital Camera M300,1
981,A. Datum Advanced Digital Camera M300 Pink,Digital Cameras,Cameras and camcorders,Pink,A. Datum Advanced Digital Camera M300,1
982,A. Datum Bridge Digital Camera M300 Pink,Digital Cameras,Cameras and camcorders,Pink,A. Datum Bridge Digital Camera M300,1
983,A. Datum SLR-like Digital Camera M400 Pink,Digital Cameras,Cameras and camcorders,Pink,A. Datum SLR-like Digital Camera M400,1
984,A. Datum Point Shoot Digital Camera M500 Pink,Digital Cameras,Cameras and camcorders,Pink,A. Datum Point Shoot Digital Camera M500,1
985,A. Datum Full Frame Digital Camera X300 Pink,Digital Cameras,Cameras and camcorders,Pink,A. Datum Full Frame Digital Camera X300,1
986,A. Datum Compact Digital Camera M200 Silver,Digital Cameras,Cameras and camcorders,Silver,A. Datum Compact Digital Camera M200,1
987,A. Datum Rangefinder Digital Camera X200 Silver,Digital Cameras,Cameras and camcorders,Silver,A. Datum Rangefinder Digital Camera X200,1
988,A. Datum Slim Digital Camera M180 Silver,Digital Cameras,Cameras and camcorders,Silver,A. Datum Slim Digital Camera M180,1
989,A. Datum Ultra Compact Digital Camera M190 Silver,Digital Cameras,Cameras and camcorders,Silver,A. Datum Ultra Compact Digital Camera M190,1
990,A. Datum All in One Digital Camera M200 Silver,Digital Cameras,Cameras and camcorders,Silver,A. Datum All in One Digital Camera M200,1
991,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Silver,Digital Cameras,Cameras and camcorders,Silver,A. Datum Interchangeable lens Non-SLR Digital Camera X250,1
992,A. Datum Super-zoom Digital Camera X300 Silver,Digital Cameras,Cameras and camcorders,Silver,A. Datum Super-zoom Digital Camera X300,1
993,A. Datum Consumer Digital Camera E100 Silver,Digital Cameras,Cameras and camcorders,Silver,A. Datum Consumer Digital Camera E100,1
994,A. Datum Consumer Digital Camera M300 Silver,Digital Cameras,Cameras and camcorders,Silver,A. Datum Consumer Digital Camera M300,1
995,A. Datum Advanced Digital Camera M300 Silver,Digital Cameras,Cameras and camcorders,Silver,A. Datum Advanced Digital Camera M300,1
996,A. Datum Bridge Digital Camera M300 Silver,Digital Cameras,Cameras and camcorders,Silver,A. Datum Bridge Digital Camera M300,1
997,A. Datum SLR-like Digital Camera M400 Silver,Digital Cameras,Cameras and camcorders,Silver,A. Datum SLR-like Digital Camera M400,1
998,A. Datum Point Shoot Digital Camera M500 Silver,Digital Cameras,Cameras and camcorders,Silver,A. Datum Point Shoot Digital Camera M500,1
999,A. Datum Full Frame Digital Camera X300 Silver,Digital Cameras,Cameras and camcorders,Silver,A. Datum Full Frame Digital Camera X300,1
1000,A. Datum Compact Digital Camera M200 Orange,Digital Cameras,Cameras and camcorders,Orange,A. Datum Compact Digital Camera M200,1
1001,A. Datum Rangefinder Digital Camera X200 Orange,Digital Cameras,Cameras and camcorders,Orange,A. Datum Rangefinder Digital Camera X200,1
1002,A. Datum Slim Digital Camera M180 Orange,Digital Cameras,Cameras and camcorders,Orange,A. Datum Slim Digital Camera M180,1
1003,A. Datum Ultra Compact Digital Camera M190 Orange,Digital Cameras,Cameras and camcorders,Orange,A. Datum Ultra Compact Digital Camera M190,1
1004,A. Datum All in One Digital Camera M200 Orange,Digital Cameras,Cameras and camcorders,Orange,A. Datum All in One Digital Camera M200,1
1005,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange,Digital Cameras,Cameras and camcorders,Orange,A. Datum Interchangeable lens Non-SLR Digital Camera X250,1
1006,A. Datum Super-zoom Digital Camera X300 Orange,Digital Cameras,Cameras and camcorders,Orange,A. Datum Super-zoom Digital Camera X300,1
1008,A. Datum Consumer Digital Camera M300 Orange,Digital Cameras,Cameras and camcorders,Orange,A. Datum Consumer Digital Camera M300,1
1009,A. Datum Advanced Digital Camera M300 Orange,Digital Cameras,Cameras and camcorders,Orange,A. Datum Advanced Digital Camera M300,1
1010,A. Datum Bridge Digital Camera M300 Orange,Digital Cameras,Cameras and camcorders,Orange,A. Datum Bridge Digital Camera M300,1
1011,A. Datum SLR-like Digital Camera M400 Orange,Digital Cameras,Cameras and camcorders,Orange,A. Datum SLR-like Digital Camera M400,1
1012,A. Datum Point Shoot Digital Camera M500 Orange,Digital Cameras,Cameras and camcorders,Orange,A. Datum Point Shoot Digital Camera M500,1
1013,A. Datum Full Frame Digital Camera X300 Orange,Digital Cameras,Cameras and camcorders,Orange,A. Datum Full Frame Digital Camera X300,1
1014,A. Datum Compact Digital Camera M200 Green,Digital Cameras,Cameras and camcorders,Green,A. Datum Compact Digital Camera M200,1
1015,A. Datum Rangefinder Digital Camera X200 Green,Digital Cameras,Cameras and camcorders,Green,A. Datum Rangefinder Digital Camera X200,1
1016,A. Datum Slim Digital Camera M180 Green,Digital Cameras,Cameras and camcorders,Green,A. Datum Slim Digital Camera M180,1
1017,A. Datum Ultra Compact Digital Camera M190 Green,Digital Cameras,Cameras and camcorders,Green,A. Datum Ultra Compact Digital Camera M190,1
1018,A. Datum All in One Digital Camera M200 Green,Digital Cameras,Cameras and camcorders,Green,A. Datum All in One Digital Camera M200,1
1019,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green,Digital Cameras,Cameras and camcorders,Green,A. Datum Interchangeable lens Non-SLR Digital Camera X250,1
1020,A. Datum Super-zoom Digital Camera X300 Green,Digital Cameras,Cameras and camcorders,Green,A. Datum Super-zoom Digital Camera X300,1
1021,A. Datum Consumer Digital Camera E100 Green,Digital Cameras,Cameras and camcorders,Green,A. Datum Consumer Digital Camera E100,1
1022,A. Datum Consumer Digital Camera M300 Green,Digital Cameras,Cameras and camcorders,Green,A. Datum Consumer Digital Camera M300,1
1023,A. Datum Advanced Digital Camera M300 Green,Digital Cameras,Cameras and camcorders,Green,A. Datum Advanced Digital Camera M300,1
1024,A. Datum Bridge Digital Camera M300 Green,Digital Cameras,Cameras and camcorders,Green,A. Datum Bridge Digital Camera M300,1
1025,A. Datum SLR-like Digital Camera M400 Green,Digital Cameras,Cameras and camcorders,Green,A. Datum SLR-like Digital Camera M400,1
1026,A. Datum Point Shoot Digital Camera M500 Green,Digital Cameras,Cameras and camcorders,Green,A. Datum Point Shoot Digital Camera M500,1
1027,A. Datum Full Frame Digital Camera X300 Green,Digital Cameras,Cameras and camcorders,Green,A. Datum Full Frame Digital Camera X300,1
1028,A. Datum Compact Digital Camera M200 Azure,Digital Cameras,Cameras and camcorders,Azure,A. Datum Compact Digital Camera M200,1
1029,A. Datum Rangefinder Digital Camera X200 Azure,Digital Cameras,Cameras and camcorders,Azure,A. Datum Rangefinder Digital Camera X200,1
1030,A. Datum Slim Digital Camera M180 Azure,Digital Cameras,Cameras and camcorders,Azure,A. Datum Slim Digital Camera M180,1
1031,A. Datum Ultra Compact Digital Camera M190 Azure,Digital Cameras,Cameras and camcorders,Azure,A. Datum Ultra Compact Digital Camera M190,1
1032,A. Datum All in One Digital Camera M200 Azure,Digital Cameras,Cameras and camcorders,Azure,A. Datum All in One Digital Camera M200,1
1033,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure,Digital Cameras,Cameras and camcorders,Azure,A. Datum Interchangeable lens Non-SLR Digital Camera X250,1
1034,A. Datum Super-zoom Digital Camera X300 Azure,Digital Cameras,Cameras and camcorders,Azure,A. Datum Super-zoom Digital Camera X300,1
1035,A. Datum Consumer Digital Camera E100 Azure,Digital Cameras,Cameras and camcorders,Azure,A. Datum Consumer Digital Camera E100,1
1036,A. Datum Consumer Digital Camera M300 Azure,Digital Cameras,Cameras and camcorders,Azure,A. Datum Consumer Digital Camera M300,1
1037,A. Datum Advanced Digital Camera M300 Azure,Digital Cameras,Cameras and camcorders,Azure,A. Datum Advanced Digital Camera M300,1
1038,A. Datum Bridge Digital Camera M300 Azure,Digital Cameras,Cameras and camcorders,Azure,A. Datum Bridge Digital Camera M300,1
1039,A. Datum SLR-like Digital Camera M400 Azure,Digital Cameras,Cameras and camcorders,Azure,A. Datum SLR-like Digital Camera M400,1
1040,A. Datum Point n' Shoot Digital Camera M500 Azure,Digital Cameras,Cameras and camcorders,Azure,A. Datum Point n' Shoot Digital Camera M500,1
1041,A. Datum Full Frame Digital Camera X300 Azure,Digital Cameras,Cameras and camcorders,Azure,A. Datum Full Frame Digital Camera X300,1
1042,A. Datum Point Shoot Digital Camera M500 Silver Grey,Digital Cameras,Cameras and camcorders,Grey,A. Datum Point Shoot Digital Camera M500 Silver,1
1043,A. Datum Full Frame Digital Camera X300 Silver Grey,Digital Cameras,Cameras and camcorders,Grey,A. Datum Full Frame Digital Camera X300 Silver,1
1044,A. Datum SLR Camera X135 Black,Digital SLR Cameras,Cameras and camcorders,Black,A. Datum SLR Camera X135,1
1045,"A. Datum SLR Camera 35"" X358 Black",Digital SLR Cameras,Cameras and camcorders,Black,"A. Datum SLR Camera 35"" X358",1
1046,A. Datum SLR Camera M135 Black,Digital SLR Cameras,Cameras and camcorders,Black,A. Datum SLR Camera M135,1
1047,"A. Datum SLR Camera 35"" M358 Black",Digital SLR Cameras,Cameras and camcorders,Black,"A. Datum SLR Camera 35"" M358",1
1048,A. Datum SLR Camera X136 Silver,Digital SLR Cameras,Cameras and camcorders,Silver,A. Datum SLR Camera X136,1
1049,"A. Datum SLR Camera 35"" X358 Silver",Digital SLR Cameras,Cameras and camcorders,Silver,"A. Datum SLR Camera 35"" X358",1
1050,A. Datum SLR Camera M136 Silver,Digital SLR Cameras,Cameras and camcorders,Silver,A. Datum SLR Camera M136,1
1051,"A. Datum SLR Camera 35"" M358 Silver",Digital SLR Cameras,Cameras and camcorders,Silver,"A. Datum SLR Camera 35"" M358",1
1052,A. Datum SLR Camera X137 Grey,Digital SLR Cameras,Cameras and camcorders,Grey,A. Datum SLR Camera X137,1
1053,"A. Datum SLR Camera 35"" X358 Grey",Digital SLR Cameras,Cameras and camcorders,Grey,"A. Datum SLR Camera 35"" X358",1
1054,A. Datum SLR Camera M137 Grey,Digital SLR Cameras,Cameras and camcorders,Grey,A. Datum SLR Camera M137,1
1055,"A. Datum SLR Camera 35"" M358 Grey",Digital SLR Cameras,Cameras and camcorders,Grey,"A. Datum SLR Camera 35"" M358",1
1056,A. Datum SLR Camera X138 Silver Grey,Digital SLR Cameras,Cameras and camcorders,Grey,A. Datum SLR Camera X138 Silver,1
1057,"A. Datum SLR Camera 35"" X358 Silver Grey",Digital SLR Cameras,Cameras and camcorders,Grey,"A. Datum SLR Camera 35"" X358 Silver",1
1058,A. Datum SLR Camera M138 Silver Grey,Digital SLR Cameras,Cameras and camcorders,Grey,A. Datum SLR Camera M138 Silver,1
1059,"A. Datum SLR Camera 35"" M358 Silver Grey",Digital SLR Cameras,Cameras and camcorders,Grey,"A. Datum SLR Camera 35"" M358 Silver",1
1060,A. Datum SLR Camera X139 Gold,Digital SLR Cameras,Cameras and camcorders,Gold,A. Datum SLR Camera X139,1
1061,"A. Datum SLR Camera 35"" X358 Gold",Digital SLR Cameras,Cameras and camcorders,Gold,"A. Datum SLR Camera 35"" X358",1
1062,A. Datum SLR Camera M139 Gold,Digital SLR Cameras,Cameras and camcorders,Gold,A. Datum SLR Camera M139,1
1063,"A. Datum SLR Camera 35"" M358 Gold",Digital SLR Cameras,Cameras and camcorders,Gold,"A. Datum SLR Camera 35"" M358",1
1064,A. Datum SLR Camera X140 Pink,Digital SLR Cameras,Cameras and camcorders,Pink,A. Datum SLR Camera X140,1
1065,"A. Datum SLR Camera 35"" X358 Pink",Digital SLR Cameras,Cameras and camcorders,Pink,"A. Datum SLR Camera 35"" X358",1
1066,A. Datum SLR Camera M140 Pink,Digital SLR Cameras,Cameras and camcorders,Pink,A. Datum SLR Camera M140,1
1067,"A. Datum SLR Camera 35"" M358 Pink",Digital SLR Cameras,Cameras and camcorders,Pink,"A. Datum SLR Camera 35"" M358",1
1068,A. Datum SLR Camera X141 Blue,Digital SLR Cameras,Cameras and camcorders,Blue,A. Datum SLR Camera X141,1
1069,"A. Datum SLR Camera 35"" X358 Blue",Digital SLR Cameras,Cameras and camcorders,Blue,"A. Datum SLR Camera 35"" X358",1
